filename,width,height,class,xmin,ymin,xmax,ymax
skin_lesions_00000290_jpg.rf.047059be93327ef728bf18cb66f9ddf7.jpg,300,300,skin_lesions,89,69,252,250
skin_lesions_00000774_jpg.rf.048e4cdf4d1de01114ca437a0fc5d666.jpg,300,300,skin_lesions,28,128,261,262
skin_lesions_00000807_jpg.rf.0488da5b8fae85725851951e27e7ee39.jpg,278,278,skin_lesions,10,30,165,277
skin_lesions_00000963_jpg.rf.04573cad4e4a608dcdca8ecc07c7b8d3.jpg,300,300,skin_lesions,89,82,291,200
skin_lesions_00000344_jpg.rf.04556db49c99fdf86226636da00a0875.jpg,300,300,skin_lesions,101,95,223,158
nasal_discharge_00000316_jpg.rf.0482c6f0a4b3c081a8ab7b2f9d510ac5.jpg,290,290,nasal_discharge,96,160,137,217
ocular_discharge_00000919_jpg.rf.04a994fa8816a7e36b77dfc895ee02b2.jpg,284,284,ocular_discharge,124,117,142,138
circular_alopecia_00000835_jpg.rf.04aa4f166ceaab9a27dce1b7b2a435f7.jpg,284,284,circular_alopecia,168,116,192,140
keratosis_00000379_jpg.rf.048ff87e5ccbb6230ebe7c8e520c2d1c.jpg,290,290,keratosis,42,21,229,136
ocular_discharge_00000298_jpg.rf.04b7fafcec3a27be125f6bfb402d9be5.jpg,284,284,ocular_discharge,178,188,202,239
keratosis_00000619_jpg.rf.0472b97149db78040bad50b8c5c5e16b.jpg,272,272,keratosis,0,178,99,255
skin_lesions_00000902_jpg.rf.048802587100ccdca783e6a321585ab7.jpg,270,270,skin_lesions,97,113,260,270
skin_lesions_00000275_jpg.rf.04b40669e21f686cf0db8c4d0e5e5734.jpg,288,288,skin_lesions,77,78,180,151
conjunctival_injection_or_redness_00000264_jpg.rf.04c57606ee87d3bb596271d1223a535b.jpg,300,300,conjunctival_injection_or_redness,248,77,299,175
keratosis_00000760_jpg.rf.04c2fe692fdad548f761197556e27de8.jpg,286,286,keratosis,119,121,159,163
nasal_discharge_00000129_jpg.rf.04b6a5ec2f27583d1633ed003bed2674.jpg,292,292,nasal_discharge,117,93,206,139
circular_alopecia_00000274_jpg.rf.046d7db29acf9671f6db019cda5cdaf1.jpg,274,274,circular_alopecia,97,96,145,127
circular_alopecia_00000197_jpg.rf.04dee8e7842e2f4333a16c4ad188577f.jpg,292,292,circular_alopecia,101,61,173,163
skin_lesions_00000539_jpg.rf.04dd3b78dfdb876944a6a7d27fecb4e9.jpg,270,270,skin_lesions,105,99,194,218
circular_alopecia_00000690_jpg.rf.04db8aef657b8eda18f8f8d072b31c4a.jpg,300,300,circular_alopecia,131,98,171,177
circular_alopecia_00000690_jpg.rf.04db8aef657b8eda18f8f8d072b31c4a.jpg,300,300,circular_alopecia,163,35,202,95
circular_alopecia_00000690_jpg.rf.04db8aef657b8eda18f8f8d072b31c4a.jpg,300,300,circular_alopecia,177,111,213,203
circular_alopecia_00000690_jpg.rf.04db8aef657b8eda18f8f8d072b31c4a.jpg,300,300,circular_alopecia,92,211,125,279
circular_alopecia_00000690_jpg.rf.04db8aef657b8eda18f8f8d072b31c4a.jpg,300,300,circular_alopecia,279,191,299,279
circular_alopecia_00000690_jpg.rf.04db8aef657b8eda18f8f8d072b31c4a.jpg,300,300,circular_alopecia,212,69,272,263
keratosis_00000116_jpg.rf.04ca13a1b4c536894851b889b6b5c0f4.jpg,288,288,keratosis,111,41,228,193
keratosis_00000709_jpg.rf.04dd48b5b38a0ddd04293f19c7573c6b.jpg,300,300,keratosis,125,152,162,200
nasal_discharge_00000231_jpg.rf.04edc458110ad5ab6ddbb68e69138734.jpg,270,270,nasal_discharge,228,56,261,101
keratosis_00000906_jpg.rf.0515c163ac75cb0defbff703246c5609.jpg,280,280,keratosis,31,1,216,152
skin_lesions_00000750_jpg.rf.04fc8b3bad98a08d32b72e4bfa961c15.jpg,296,296,skin_lesions,65,29,277,296
nasal_discharge_00000256_jpg.rf.04f9bb684cb0872568f5cf21490a42a1.jpg,300,300,nasal_discharge,81,143,138,182
circular_alopecia_00000591_jpg.rf.05082e8e141f218d45ebd4437a7f9d5b.jpg,280,280,circular_alopecia,58,220,102,277
circular_alopecia_00000447_jpg.rf.050a52a1c7322437dced4fab233110e1.jpg,280,280,circular_alopecia,91,100,172,211
nasal_discharge_00000500_jpg.rf.0402cb8bab46b507fcdc180a27c73064.jpg,286,286,nasal_discharge,118,82,144,105
nasal_discharge_00000568_jpg.rf.051760d28ac8dc37dc4711275ad68a87.jpg,292,292,nasal_discharge,110,71,161,143
circular_alopecia_00000383_jpg.rf.0522c7c6e2ee8db364d64ac11f74f7c2.jpg,300,300,circular_alopecia,82,34,136,120
keratosis_00000587_jpg.rf.053d53dba4802c8b334ece6d422edf72.jpg,292,292,keratosis,15,198,141,246
circular_alopecia_00000338_jpg.rf.0517588e864bcb7d88bc7bfd85a57dac.jpg,290,290,circular_alopecia,45,206,68,236
nasal_discharge_00000246_jpg.rf.05160d53b76e96efa0cc67c050bd8f05.jpg,270,270,nasal_discharge,106,116,157,172
nasal_discharge_00000814_jpg.rf.051303b29d0da616a2262851a6d3fa05.jpg,284,284,nasal_discharge,190,103,232,145
circular_alopecia_00000401_jpg.rf.05305b31fc8fcec7feda8ad4590a7eb3.jpg,286,286,circular_alopecia,171,113,264,176
conjunctival_injection_or_redness_00000698_jpg.rf.054e3346795b96112626fe76d464d3f3.jpg,292,292,conjunctival_injection_or_redness,116,153,170,218
keratosis_00000160_jpg.rf.0524041bb090b311a9f20b271bd0c9ab.jpg,300,300,keratosis,62,111,126,145
ocular_discharge_00000073_jpg.rf.053f97ee1445346be72be89e83054359.jpg,300,300,ocular_discharge,59,110,83,133
nasal_discharge_00000714_jpg.rf.0575f7f535e86bc507bca647b27e2d56.jpg,300,300,nasal_discharge,79,106,111,145
conjunctival_injection_or_redness_00000191_jpg.rf.0579e8fcde575e6ac7065acede296c44.jpg,286,286,conjunctival_injection_or_redness,113,112,176,155
conjunctival_injection_or_redness_00000022_jpg.rf.0575a0112a827f838546e03b6395dc2b.jpg,300,300,conjunctival_injection_or_redness,42,134,157,194
ocular_discharge_00000169_jpg.rf.056f62fa95c45ee6cf6c1c3a6af2dce9.jpg,286,286,ocular_discharge,184,167,206,185
ocular_discharge_00000997_jpg.rf.056c09ac595a03e47824617b774ec026.jpg,300,300,ocular_discharge,48,30,291,232
ocular_discharge_00000473_jpg.rf.05747ed048a2ff3b734461aa02b22310.jpg,300,300,ocular_discharge,173,131,213,189
circular_alopecia_00001000_jpg.rf.054208aa437a7d24e9be99e52da75a48.jpg,300,300,circular_alopecia,62,231,109,261
keratosis_00000568_jpg.rf.05934d588342ba41b3e4499e2c172946.jpg,300,300,keratosis,10,110,295,271
keratosis_00000654_jpg.rf.05937055498192fa88f626d7fb5e53e0.jpg,286,286,keratosis,110,18,229,277
ocular_discharge_00000440_jpg.rf.057b79bd6818f4aaf3bd69d00e1e61e3.jpg,288,288,ocular_discharge,130,11,177,52
ocular_discharge_00000333_jpg.rf.0544600e670e77d03b9b56b96cdadcf2.jpg,300,300,ocular_discharge,160,150,215,176
conjunctival_injection_or_redness_00000277_jpg.rf.058d5a5ced1152bb7df569d52110f496.jpg,296,296,conjunctival_injection_or_redness,72,130,132,176
skin_lesions_00000032_jpg.rf.058955c1eabbe426388771ec5940d947.jpg,280,280,skin_lesions,97,104,169,219
circular_alopecia_00000634_jpg.rf.052caf9a074b3ea69738427c7b2f7146.jpg,300,300,circular_alopecia,112,95,152,148
circular_alopecia_00000768_jpg.rf.058aaf32c7245d1db449dc67c69c0b2d.jpg,300,300,circular_alopecia,176,211,198,229
keratosis_00000377_jpg.rf.059e7b7db942890c025be715986e3c6b.jpg,278,278,keratosis,41,62,166,257
circular_alopecia_00000407_jpg.rf.059ea0e30473d25c2068d9049daefc5b.jpg,300,300,circular_alopecia,164,105,256,157
conjunctival_injection_or_redness_00000427_jpg.rf.05a308a0100823c857cc078b23290176.jpg,288,288,conjunctival_injection_or_redness,82,141,104,161
keratosis_00000375_jpg.rf.05b5315d690808cba907bad7cd74cb7a.jpg,300,300,keratosis,38,150,230,242
conjunctival_injection_or_redness_00000048_jpg.rf.056c8472268790e080652525c040c8c9.jpg,272,272,conjunctival_injection_or_redness,153,165,227,225
circular_alopecia_00000382_jpg.rf.059846c055666398ab5cf14feac0cbc9.jpg,300,300,circular_alopecia,81,33,142,129
skin_lesions_00000877_jpg.rf.05a95e0a7f5a18c1b1fe3cabc56fc9ad.jpg,282,282,skin_lesions,38,0,165,208
conjunctival_injection_or_redness_00000508_jpg.rf.05bea472d4ca1385a7ec37ae18321de5.jpg,268,268,conjunctival_injection_or_redness,107,104,164,173
ocular_discharge_00000990_jpg.rf.058d52077369bfe18752a5768f479c19.jpg,300,300,ocular_discharge,125,115,150,132
keratosis_00000554_jpg.rf.05ddac440fd2cb7712d09820705b8e21.jpg,290,290,keratosis,120,30,267,290
nasal_discharge_00000771_jpg.rf.05becc718723f84fee113f62a2e9356d.jpg,286,286,nasal_discharge,46,50,94,93
conjunctival_injection_or_redness_00000097_jpg.rf.05aa4de1c9d8c064bed7f127f6b09dd1.jpg,270,270,conjunctival_injection_or_redness,72,128,158,167
circular_alopecia_00000170_jpg.rf.05eeee3dd9c844934231e2083e00de6b.jpg,268,268,circular_alopecia,4,5,75,97
circular_alopecia_00000170_jpg.rf.05eeee3dd9c844934231e2083e00de6b.jpg,268,268,circular_alopecia,5,74,62,214
circular_alopecia_00000170_jpg.rf.05eeee3dd9c844934231e2083e00de6b.jpg,268,268,circular_alopecia,35,24,143,200
skin_lesions_00000016_jpg.rf.05eb6475e5c498f626bfc44dc4847f93.jpg,300,300,skin_lesions,109,128,198,173
skin_lesions_00000908_jpg.rf.05c527b50ecc35187105f77ed3b278ab.jpg,300,300,skin_lesions,149,142,299,270
circular_alopecia_00000243_jpg.rf.05d0f2ac67e69c40bd30c5fc81b361b9.jpg,286,286,circular_alopecia,77,192,118,242
keratosis_00000230_jpg.rf.0604e27402873cf58f76ade1da3d671f.jpg,294,294,keratosis,133,20,257,204
circular_alopecia_00000743_jpg.rf.045ef74433cab750a81f48f3eaa2b134.jpg,276,276,circular_alopecia,0,222,68,267
circular_alopecia_00000743_jpg.rf.045ef74433cab750a81f48f3eaa2b134.jpg,276,276,circular_alopecia,0,170,168,276
skin_lesions_00000047_jpg.rf.06094ca2acdefcf0bd65c79e7b7e89ef.jpg,300,300,skin_lesions,119,139,192,173
nasal_discharge_00000120_jpg.rf.060c048277d40f596d0ee5fb73012543.jpg,296,296,nasal_discharge,100,123,171,220
nasal_discharge_00000379_jpg.rf.0613fe7d798ff72ff7f75f606ba54c81.jpg,288,288,nasal_discharge,60,25,100,63
nasal_discharge_00000585_jpg.rf.062126bb8d22ce6add65aab9d1e361e9.jpg,286,286,nasal_discharge,122,26,187,109
ocular_discharge_00000620_jpg.rf.0632760842e44f9be7e1d0438d86ce3c.jpg,288,288,ocular_discharge,130,122,152,142
ocular_discharge_00000620_jpg.rf.0632760842e44f9be7e1d0438d86ce3c.jpg,288,288,ocular_discharge,88,111,108,132
nasal_discharge_00000034_jpg.rf.0624ff1037912bc9caaf5eeda1ade85d.jpg,296,296,nasal_discharge,188,75,238,114
keratosis_00000002_jpg.rf.060ae5ee54caa44300b0a1b4c8ce982d.jpg,282,282,keratosis,78,40,126,114
ocular_discharge_00000460_jpg.rf.06429520972f4c53151cbe2cddd1b80e.jpg,274,274,ocular_discharge,78,34,126,98
circular_alopecia_00000538_jpg.rf.0642574fd3b3059ab3b25645516190bc.jpg,300,300,circular_alopecia,139,137,167,180
ocular_discharge_00000327_jpg.rf.0642d98b3095b2513eb3a91e7f022766.jpg,272,272,ocular_discharge,171,187,210,213
conjunctival_injection_or_redness_00000018_jpg.rf.06629816fd67057a7cc3dbb8e009e4e7.jpg,300,300,conjunctival_injection_or_redness,43,135,158,195
conjunctival_injection_or_redness_00000777_jpg.rf.0641fe1f17b084019405b33de38a702c.jpg,300,300,conjunctival_injection_or_redness,172,192,198,220
circular_alopecia_00000589_jpg.rf.065eec739287421c4abdda8f72f34d8d.jpg,300,300,circular_alopecia,84,223,124,277
skin_lesions_00000409_jpg.rf.064836a76404b8363e069b93046f95aa.jpg,292,292,skin_lesions,150,130,228,247
circular_alopecia_00000336_jpg.rf.062708a2b1d7b4d888dc18dea7042e66.jpg,300,300,circular_alopecia,60,206,79,236
skin_lesions_00000832_jpg.rf.0650bc60223cc070c2f2c3d9d8121b74.jpg,280,280,skin_lesions,16,0,159,184
circular_alopecia_00000888_jpg.rf.063295de84cefec595883ae13460652d.jpg,286,286,circular_alopecia,164,185,184,208
nasal_discharge_00000581_jpg.rf.0664a7d4935cb6db8defe524b289f9cd.jpg,286,286,nasal_discharge,126,36,180,110
nasal_discharge_00000792_jpg.rf.06601a233014e08f5b6339e5a2699cf4.jpg,280,280,nasal_discharge,104,99,133,128
keratosis_00000866_jpg.rf.067060283459be0adfb96109f5370f6c.jpg,288,288,keratosis,109,141,156,192
keratosis_00000154_jpg.rf.0672e67cc43a35150fada007caa03e13.jpg,282,282,keratosis,133,47,179,117
ocular_discharge_00000355_jpg.rf.061cd26cc36099765021a5ebb4f2170a.jpg,300,300,ocular_discharge,144,121,193,146
skin_lesions_00000872_jpg.rf.063b2d91d8c7f1497713c6901bc780fb.jpg,286,286,skin_lesions,135,86,286,286
ocular_discharge_00000115_jpg.rf.06697e1a6f5baefd3c3237ba8ce9c21e.jpg,300,300,ocular_discharge,151,179,169,192
skin_lesions_00000374_jpg.rf.048a225d3b7cd149681ea509ee8d2d98.jpg,300,300,skin_lesions,104,96,221,156
keratosis_00000806_jpg.rf.06739966172e2285be159b1e39b356bb.jpg,272,272,keratosis,132,107,195,160
keratosis_00000715_jpg.rf.0667748ea3a380559253999b95fb53f6.jpg,272,272,keratosis,161,96,214,147
circular_alopecia_00000464_jpg.rf.067e01aed7524dc7274b15f3ba53f1ce.jpg,300,300,circular_alopecia,103,127,129,159
ocular_discharge_00000257_jpg.rf.0672122c316fd137588b5aafdfeca86b.jpg,278,278,ocular_discharge,60,173,83,202
circular_alopecia_00000469_jpg.rf.067db07f381d2bf223af0721a35e646a.jpg,300,300,circular_alopecia,96,142,127,180
keratosis_00000090_jpg.rf.067c4eadcf2f00198b2fd3f4ecb0f44c.jpg,300,300,keratosis,94,61,189,191
ocular_discharge_00000788_jpg.rf.0684cc0fcd6e0e4dd37461ab9e1b55a0.jpg,268,268,ocular_discharge,82,128,105,160
circular_alopecia_00000018_jpg.rf.06a4a4ea00344ca732060486e605a9bd.jpg,300,300,circular_alopecia,177,110,211,165
skin_lesions_00000364_jpg.rf.06b4246b420b81b7b1ec3bd502005310.jpg,272,272,skin_lesions,77,134,209,214
nasal_discharge_00000417_jpg.rf.061228124dcd4bd36f565c4546040254.jpg,276,276,nasal_discharge,111,90,149,115
ocular_discharge_00000254_jpg.rf.06ba0ef690184cc425d6240b383736a1.jpg,300,300,ocular_discharge,195,91,221,109
keratosis_00000785_jpg.rf.06b27a7eea183d164efaa27ceac46297.jpg,300,300,keratosis,121,141,184,197
ocular_discharge_00000960_jpg.rf.06b229e4637bd3867188dc9a934a8bd8.jpg,280,280,ocular_discharge,100,180,230,280
ocular_discharge_00000960_jpg.rf.06b229e4637bd3867188dc9a934a8bd8.jpg,280,280,ocular_discharge,54,12,198,140
skin_lesions_00000708_jpg.rf.06ce3305776d6412aa68d0aaa828a919.jpg,280,280,skin_lesions,56,9,210,231
conjunctival_injection_or_redness_00000296_jpg.rf.06cae1d831036d9ef83cb6d83ed83f0b.jpg,300,300,conjunctival_injection_or_redness,155,99,190,155
nasal_discharge_00000174_jpg.rf.06ab87374f8e2541ddb15095840f9604.jpg,280,280,nasal_discharge,148,201,188,236
nasal_discharge_00000671_jpg.rf.06c93334f7e77672ab1d56c0f31246ec.jpg,300,300,nasal_discharge,101,96,138,126
nasal_discharge_00000552_jpg.rf.06cfce23a262cfcb949f78b1a6aa2a82.jpg,286,286,nasal_discharge,108,49,158,111
skin_lesions_00000268_jpg.rf.06798d161b93d3f9ec87f1973dea0f63.jpg,300,300,skin_lesions,111,133,163,217
ocular_discharge_00000716_jpg.rf.06d46cb589949d25d999fa10c421fb9b.jpg,290,290,ocular_discharge,111,160,129,182
ocular_discharge_00000617_jpg.rf.06f4fc37093707a6d86d90e2a9f9921d.jpg,300,300,ocular_discharge,78,160,116,184
ocular_discharge_00000075_jpg.rf.0707b9a61f9a5e9890d2f3bdc5d62f0b.jpg,270,270,ocular_discharge,181,155,207,180
nasal_discharge_00000698_jpg.rf.0701b774b22fece8dde0ee926836c2d4.jpg,288,288,nasal_discharge,137,103,179,141
conjunctival_injection_or_redness_00000195_jpg.rf.0700e947756fafe075e522be3a491cc5.jpg,300,300,conjunctival_injection_or_redness,137,124,178,184
nasal_discharge_00000348_jpg.rf.06e2fbcc26075a25495e535b784e8d49.jpg,292,292,nasal_discharge,229,152,254,177
ocular_discharge_00000650_jpg.rf.06d1695622ed09af595590d9bf02a48f.jpg,296,296,ocular_discharge,135,101,158,122
circular_alopecia_00000421_jpg.rf.070e0fb5111f74b9d1816521f689e962.jpg,296,296,circular_alopecia,67,124,114,167
keratosis_00000792_jpg.rf.0715386b844854fa6d07728400a101b8.jpg,278,278,keratosis,115,133,171,194
circular_alopecia_00000144_jpg.rf.06b66f440298a57ffdd9c227f7bed0c1.jpg,300,300,circular_alopecia,170,116,211,215
circular_alopecia_00000144_jpg.rf.06b66f440298a57ffdd9c227f7bed0c1.jpg,300,300,circular_alopecia,121,105,167,189
circular_alopecia_00000144_jpg.rf.06b66f440298a57ffdd9c227f7bed0c1.jpg,300,300,circular_alopecia,158,32,201,100
ocular_discharge_00000500_jpg.rf.0728c5bd617c1abe3d111d3459b9d7f8.jpg,300,300,ocular_discharge,160,82,189,125
conjunctival_injection_or_redness_00000791_jpg.rf.0712cf8b1bed25e8832d64630ededcaa.jpg,282,282,conjunctival_injection_or_redness,123,87,170,124
skin_lesions_00000131_jpg.rf.071cdbbb57a93186cc3aba00ae441a6f.jpg,288,288,skin_lesions,129,95,192,184
keratosis_00000670_jpg.rf.0738ef0716927ba67c82a9fbcaa7b91a.jpg,300,300,keratosis,0,68,177,129
nasal_discharge_00000722_jpg.rf.0731f0f9af2dd47cbf16dd1323a55d24.jpg,296,296,nasal_discharge,228,143,266,185
skin_lesions_00000568_jpg.rf.0746d8f31057739b4502b0df1fe32437.jpg,300,300,skin_lesions,134,142,233,194
ocular_discharge_00000385_jpg.rf.073b7b63ef58f61aae439a176647b5dd.jpg,270,270,ocular_discharge,155,133,187,193
skin_lesions_00000732_jpg.rf.07479ddcf8997962850ad63511093af3.jpg,300,300,skin_lesions,108,134,184,173
conjunctival_injection_or_redness_00000783_jpg.rf.07489a34b602b7329d2a1cff3c4eead2.jpg,284,284,conjunctival_injection_or_redness,89,121,127,157
ocular_discharge_00000553_jpg.rf.0750eb7a28d8cd8d815fb17b688c48d2.jpg,292,292,ocular_discharge,168,215,215,254
ocular_discharge_00000473_jpg.rf.05fa6706cd6dbd45aafb38e77737df22.jpg,290,290,ocular_discharge,139,82,209,138
nasal_discharge_00000598_jpg.rf.074823a2342dae31a37435e6fbae83a5.jpg,300,300,nasal_discharge,64,115,92,149
ocular_discharge_00000207_jpg.rf.07357e6c68cc3e3c44e216d650d73706.jpg,282,282,ocular_discharge,165,156,199,191
keratosis_00000206_jpg.rf.074d816f17f32ebdabf8063374ec04a3.jpg,300,300,keratosis,86,75,270,166
nasal_discharge_00000125_jpg.rf.07668e663e135696c6296986b2eeb3a1.jpg,294,294,nasal_discharge,110,162,185,217
keratosis_00000696_jpg.rf.07505cbbdf403bb31a51b3c53b6a90df.jpg,300,300,keratosis,128,160,165,208
ocular_discharge_00000667_jpg.rf.074c873e6858b2e1302ec63e185400a5.jpg,270,270,ocular_discharge,117,152,138,173
skin_lesions_00000826_jpg.rf.078f326b467988e583b648d3baa8d73a.jpg,274,274,skin_lesions,58,0,214,109
nasal_discharge_00000609_jpg.rf.06dc7d16e0306346c0e7dab9fa74cdc0.jpg,276,276,nasal_discharge,210,119,243,156
keratosis_00000866_jpg.rf.0762ae1e7fb5c6f3fcec81bf6ef54353.jpg,300,300,keratosis,122,130,161,167
keratosis_00000727_jpg.rf.06ce9e34f830600d1cf7e6fe7a247af1.jpg,276,276,keratosis,91,104,133,139
conjunctival_injection_or_redness_00000007_jpg.rf.0795911fae5eb27b2e1bd3e1d14d098c.jpg,292,292,conjunctival_injection_or_redness,107,81,260,162
keratosis_00000083_jpg.rf.07955bad3f93a3f9a291647bf6eeb5f8.jpg,300,300,keratosis,95,53,190,183
circular_alopecia_00000674_jpg.rf.0795d71e81bb7e04f0d38a62ebb300d1.jpg,286,286,circular_alopecia,192,131,227,178
skin_lesions_00000409_jpg.rf.0772209a44a84c9f57733aff0b260f41.jpg,300,300,skin_lesions,168,157,270,209
conjunctival_injection_or_redness_00000872_jpg.rf.07713a3bac50a227910614aad6745256.jpg,300,300,conjunctival_injection_or_redness,113,138,144,185
circular_alopecia_00000134_jpg.rf.07667a246dd7451b5c4899578a606955.jpg,286,286,circular_alopecia,63,156,114,199
skin_lesions_00000350_jpg.rf.07970c3e6582764ef9990435eb36ab84.jpg,286,286,skin_lesions,83,85,165,218
keratosis_00000915_jpg.rf.0719e17d4ff74eec210c4f89d8849efc.jpg,300,300,keratosis,140,114,292,286
ocular_discharge_00000346_jpg.rf.079cbc60bf82c24268fb4cc05250be07.jpg,282,282,ocular_discharge,116,77,151,140
ocular_discharge_00000432_jpg.rf.07b32e379c3ad2a3b57d3003a71a7d63.jpg,300,300,ocular_discharge,159,78,193,124
ocular_discharge_00000857_jpg.rf.079dee90fcc8faf18bf946400251ffe7.jpg,276,276,ocular_discharge,135,142,175,173
conjunctival_injection_or_redness_00000734_jpg.rf.07ace5386638d6af0ae0b67def662d01.jpg,300,300,conjunctival_injection_or_redness,176,42,198,71
keratosis_00000713_jpg.rf.06cc3ea0d9030327e4e9d92dda379239.jpg,300,300,keratosis,128,175,167,217
ocular_discharge_00000014_jpg.rf.079a825c2ac8f9bdbaef042685d3609b.jpg,300,300,ocular_discharge,141,142,164,163
conjunctival_injection_or_redness_00000552_jpg.rf.07b9bc3f2df199bd0f58cf1c195a45fa.jpg,292,292,conjunctival_injection_or_redness,95,112,160,171
keratosis_00000647_jpg.rf.07b59b074140d25b82d86f514331ecab.jpg,276,276,keratosis,35,26,189,276
conjunctival_injection_or_redness_00000371_jpg.rf.07d8bfa506eb7585cc74fcd14c1056a8.jpg,300,300,conjunctival_injection_or_redness,160,84,262,132
keratosis_00000031_jpg.rf.07d6697baee9b553926a901897da7eb9.jpg,294,294,keratosis,120,54,198,97
keratosis_00000424_jpg.rf.07a323970afef4a61227d3d22ad3acc0.jpg,300,300,keratosis,67,87,252,209
circular_alopecia_00000726_jpg.rf.07a1377ff55cfb95e33f272fd324c266.jpg,290,290,circular_alopecia,186,54,290,145
circular_alopecia_00000726_jpg.rf.07a1377ff55cfb95e33f272fd324c266.jpg,290,290,circular_alopecia,175,9,268,61
circular_alopecia_00000726_jpg.rf.07a1377ff55cfb95e33f272fd324c266.jpg,290,290,circular_alopecia,0,0,155,81
circular_alopecia_00000726_jpg.rf.07a1377ff55cfb95e33f272fd324c266.jpg,290,290,circular_alopecia,209,126,284,199
circular_alopecia_00000726_jpg.rf.07a1377ff55cfb95e33f272fd324c266.jpg,290,290,circular_alopecia,54,44,212,145
keratosis_00000635_jpg.rf.07d314f5de878b72b76bd319409df98d.jpg,300,300,keratosis,94,43,235,98
nasal_discharge_00000239_jpg.rf.078e5eefa792ebd6f9d29cff78784eaf.jpg,268,268,nasal_discharge,126,148,178,208
keratosis_00000565_jpg.rf.07d2cdd45b55b81b0a14191ca645b3da.jpg,288,288,keratosis,41,0,158,283
skin_lesions_00000756_jpg.rf.07fa7a65ef1cc68a130e6121dbf002ef.jpg,278,278,skin_lesions,35,2,254,278
nasal_discharge_00000060_jpg.rf.07cfc0ee8fcf145e6a031315bbb531c9.jpg,270,270,nasal_discharge,167,19,270,112
ocular_discharge_00000068_jpg.rf.07e0c911f51a6d03b47566503ecedfee.jpg,280,280,ocular_discharge,99,149,127,179
conjunctival_injection_or_redness_00000433_jpg.rf.07eff12981c5ad8ddfb5af072a2440a3.jpg,300,300,conjunctival_injection_or_redness,150,87,173,110
conjunctival_injection_or_redness_00000671_jpg.rf.07f43e67dd93399e5e8cd1333c700469.jpg,270,270,conjunctival_injection_or_redness,94,86,156,139
ocular_discharge_00000026_jpg.rf.07fe1ba4a11c87b1b499c8f9744843bf.jpg,300,300,ocular_discharge,154,146,178,166
skin_lesions_00000200_jpg.rf.079e73d9c9ea74facc036da6b9548031.jpg,300,300,skin_lesions,40,40,298,200
skin_lesions_00000373_jpg.rf.08209c4483ead859853b80b13541641f.jpg,274,274,skin_lesions,58,90,143,220
skin_lesions_00000860_jpg.rf.07ed593cde8f579f00b95837e7bc6639.jpg,286,286,skin_lesions,2,78,245,253
circular_alopecia_00000139_jpg.rf.07fea99bf3b4370e22819972410758ff.jpg,282,282,circular_alopecia,123,165,175,211
skin_lesions_00000048_jpg.rf.0810a54835c827d4003881db071bb01d.jpg,272,272,skin_lesions,124,99,166,167
keratosis_00000920_jpg.rf.07e474dfa2e8627702f3ffb2ae44676c.jpg,300,300,keratosis,106,118,205,197
skin_lesions_00000479_jpg.rf.082db18e1d0b15dcc89bad066e158882.jpg,300,300,skin_lesions,109,88,195,210
keratosis_00000562_jpg.rf.0840514e544436ba4898435e3cface97.jpg,300,300,keratosis,0,109,199,191
circular_alopecia_00000550_jpg.rf.083736e5fd1ac908093ddda09f44636c.jpg,298,298,circular_alopecia,255,155,284,187
keratosis_00000576_jpg.rf.0849a98af5f705eefc6b40539de31c6e.jpg,276,276,keratosis,53,32,188,276
keratosis_00000977_jpg.rf.08607ef20cdc875a8ea0eab75a2c9acc.jpg,298,298,keratosis,122,121,207,181
conjunctival_injection_or_redness_00000552_jpg.rf.0844c28d0f68800114b07a49bd1fe18d.jpg,300,300,conjunctival_injection_or_redness,140,98,188,152
nasal_discharge_00000857_jpg.rf.086e39877dc0825d55ddb927daafd218.jpg,278,278,nasal_discharge,118,68,166,105
circular_alopecia_00000522_jpg.rf.0868e5b4889cc890c012554d50047a81.jpg,274,274,circular_alopecia,89,86,122,128
circular_alopecia_00000631_jpg.rf.08089573a0bb278349ce22ebb2d4bc46.jpg,300,300,circular_alopecia,99,102,142,164
nasal_discharge_00000643_jpg.rf.088d048749cfe153174f99648ec5b17d.jpg,272,272,nasal_discharge,49,132,84,170
nasal_discharge_00000984_jpg.rf.0822eb24721fbd2eac142923ad7acc0f.jpg,300,300,nasal_discharge,86,171,152,241
conjunctival_injection_or_redness_00000300_jpg.rf.087cd3139252091caaadb59c2b56316b.jpg,286,286,conjunctival_injection_or_redness,27,106,86,155
conjunctival_injection_or_redness_00000720_jpg.rf.089ed4da58e021db4f5909e066a36dd5.jpg,292,292,conjunctival_injection_or_redness,83,181,139,249
keratosis_00000040_jpg.rf.08a093968e4e92e1f932ced826809602.jpg,292,292,keratosis,101,79,227,239
ocular_discharge_00000702_jpg.rf.088f2fa50eb4669b09ad41df04b552f7.jpg,284,284,ocular_discharge,133,137,152,157
ocular_discharge_00000702_jpg.rf.088f2fa50eb4669b09ad41df04b552f7.jpg,284,284,ocular_discharge,93,144,114,165
circular_alopecia_00000709_jpg.rf.088a13c02403b6984e7b0be1e6ccb733.jpg,300,300,circular_alopecia,82,0,145,90
circular_alopecia_00000709_jpg.rf.088a13c02403b6984e7b0be1e6ccb733.jpg,300,300,circular_alopecia,162,0,226,74
